id,Diff
1,0.22729999999990014
2,-0.018899999999916872
3,-0.03510000000005675
4,0.1348000000000411
5,0.03120000000001255
6,0.04589999999996053
7,0.18489999999997053
8,0.12160000000005766
9,-0.01880000000005566
10,0.04860000000007858
11,0.1550999999999476
12,0.20619999999996708
13,0.059399999999982356
14,-0.0004999999999881766
15,-0.033699999999953434
16,-0.06370000000003984
17,0.030799999999999272
18,-0.024699999999938882
19,-0.06839999999999691
20,0.16819999999995616
21,0.11810000000002674
22,-0.006600000000048567
23,0.08330000000000837
24,0.14629999999999654
25,0.13179999999999836
26,0.16399999999998727
27,0.047700000000077125
28,0.24729999999999563
29,-0.003100000000017644
30,0.021200000000021646
31,0.15419999999994616
32,0.046699999999987085
33,-0.13159999999993488
34,-0.043000000000006366
35,0.03530000000000655
36,0.07600000000002183
37,0.1349999999999909
38,-0.020000000000095497
39,-0.1895999999999276
40,-0.22210000000006858
41,-0.0687999999998965
42,0.07519999999999527
43,-0.009300000000052933
44,0.17229999999995016
45,-0.11189999999999145
46,-0.10809999999992215
47,-0.15430000000003474
48,-0.03679999999997108
49,-0.13620000000003074
50,-0.05740000000002965
51,0.012600000000020373
52,0.0027000000000043656
53,0.19060000000001764
54,-0.005499999999983629
55,0.06200000000001182
56,-0.18820000000005166
57,0.15830000000005384
58,0.02030000000002019
59,0.12229999999999563
60,0.028899999999907777
61,-0.04379999999991924
62,-0.006200000000035288
63,-0.12609999999995125
64,0.04339999999990596
65,0.16780000000005657
66,0.09140000000002146
67,-0.027300000000082036
68,-0.022799999999961074
69,-0.008100000000013097
70,-0.0015999999999394277
71,-0.11430000000007112
72,0.09609999999997854
73,0.06770000000005894
74,0.15899999999999181
75,0.14750000000003638
76,0.012999999999919964
77,-0.011300000000005639
78,-0.015499999999974534
79,0.0013000000000147338
80,0.03489999999999327
81,0.02070000000003347
82,0.1310999999999467
83,0.20920000000000982
84,0.29950000000008004
85,0.14289999999994052
86,0.021600000000034925
87,0.002499999999940883
88,0.28489999999999327
89,0.28480000000001837
90,0.19600000000002638
91,0.11979999999994106
92,0.06760000000008404
93,-0.07620000000008531
94,-0.09189999999989595
95,0.010199999999940701
96,-0.005700000000047112
97,-0.0141999999999598
98,-0.10659999999995762
99,0.06749999999999545
100,-0.08820000000002892
101,-0.21339999999997872
102,-0.17860000000007403
103,-0.19639999999992597
104,-0.31550000000004275
105,-0.028099999999994907
106,-0.19409999999993488
107,-0.05080000000009477
108,-0.11059999999997672
109,-0.09500000000002728
110,-0.15489999999999782
111,-0.17579999999998108
112,-0.12639999999998963
113,-0.27530000000001564
114,-0.20269999999993615
115,-0.06400000000007822
116,-0.012799999999970169
117,-0.1169999999999618
118,-0.1250999999999749
119,-0.15380000000004657
120,-0.06110000000001037
121,-0.098700000000008
122,-0.16629999999997835
123,-0.19669999999996435
124,-0.08570000000008804
125,-0.13249999999993634
126,-0.0705000000000382
127,-0.15639999999996235
128,-0.01670000000001437
129,-0.14559999999994488
130,-0.06569999999999254
131,-0.06260000000008858
132,-0.03819999999996071
133,-0.09159999999997126
134,0.044199999999932515
135,0.030300000000011096
136,0.052500000000009095
137,0.04650000000003729
138,0.00479999999993197
139,0.035000000000081855
140,-0.014600000000086766
141,-0.005499999999983629
142,0.05960000000004584
143,0.07979999999997744
144,-0.06560000000001764
145,0.15300000000002
146,0.04660000000001219
147,0.20830000000000837
148,-0.041200000000003456
149,-0.0402000000000271
150,0.02650000000005548
151,0.07699999999999818
152,0.008499999999912689
153,0.02820000000008349
154,0.17999999999994998
155,0.05340000000001055
156,-0.010400000000004184
157,-0.017299999999977445
158,0.009500000000002728
159,0.13639999999998054
160,0.19669999999996435
161,0.24760000000003402
162,0.21730000000002292
163,0.06970000000001164
164,0.030799999999999272
165,0.006999999999948159
166,-0.098700000000008
167,0.03560000000004493
168,0.026600000000030377
169,-0.0013000000000147338
170,0.0018000000000029104
171,0.022799999999961074
172,-0.04009999999993852
173,-0.02650000000005548
174,-0.08289999999999509
175,-0.16190000000005966
176,-0.016599999999925785
177,0.0014999999999645297
178,-0.05259999999998399
179,-0.1488000000000511
180,-0.0685999999999467
181,-0.05299999999999727
182,-0.27949999999998454
183,-0.046699999999987085
184,-0.017699999999990723
185,-0.14250000000004093
186,-0.1452000000000453
187,-0.01599999999996271
188,-0.231899999999996
189,-0.10529999999994288
190,-0.03490000000010696
191,-0.1612999999999829
192,-0.1894999999999527
193,-0.16960000000005948
194,-0.0544999999999618
195,-0.024400000000014188
196,0.028400000000033288
197,0.0039000000000442014
198,-0.016400000000089676
199,-0.03309999999999036
200,-0.1490000000000009
201,-0.02879999999993288
202,0.06829999999990832
203,-0.035799999999994725
204,0.018400000000042382
205,-0.014599999999973079
206,0.17719999999997071
207,0.0544999999999618
208,0.02390000000002601
209,0.1977000000000544
210,0.13400000000001455
211,0.15170000000000528
212,0.08769999999992706
213,0.080600000000004
214,0.11770000000001346
215,0.024199999999950705
216,0.047300000000063847
217,0.22489999999993415
218,0.07810000000006312
219,0.1634999999999991
220,0.1272000000000162
221,0.06909999999993488
222,0.049200000000041655
223,0.17219999999997526
224,0.03840000000002419
225,0.20470000000000255
226,0.16009999999994307
227,0.21510000000000673
228,0.13750000000004547
229,0.25549999999998363
230,0.3160000000000309
231,0.1593000000000302
232,0.1571999999999889
233,0.18239999999991596
234,0.055000000000063665
235,0.012200000000007094
236,-0.12630000000001473
237,-0.040300000000002
238,-0.047000000000025466
239,-0.03440000000000509
240,0.009900000000016007
241,-0.025700000000028922
242,-0.12669999999991433
243,-0.08000000000004093
244,-0.29510000000004766
245,-0.05570000000000164
246,-0.1472999999999729
247,-0.13139999999998508
248,-0.029199999999946158
249,-0.013300000000072032
250,-0.08730000000002747
251,-0.04469999999992069
252,-0.106899999999996
253,-0.08379999999999654
254,-0.1573000000000775
255,-0.01999999999998181
256,-0.16890000000000782
257,-0.2261999999999489
258,-0.14830000000006294
259,-0.1854999999999336
260,-0.11649999999997362
261,-0.14170000000001437
262,-0.13370000000008986
263,-0.12389999999993506
264,-0.17370000000005348
265,-0.055399999999963256
266,-0.15679999999997563
267,-0.217899999999986
268,-0.17079999999998563
269,-0.21730000000002292
270,-0.08030000000007931
271,-0.021399999999971442
272,0.011300000000005639
273,0.0012000000000398359
274,-0.15039999999999054
275,-0.098700000000008
276,-0.08900000000005548
277,0.031100000000037653
278,-0.08839999999997872
279,-0.031400000000076034
280,-0.08659999999997581
281,-0.03350000000000364
282,0.09120000000007167
283,0.12180000000000746
284,0.03129999999998745
285,0.06639999999993051
286,0.08960000000001855
287,-0.013199999999983447
288,0.09320000000002437
289,-0.003199999999992542
290,0.05529999999998836
291,0.1974999999999909
292,0.11459999999999582
293,0.12860000000000582
294,0.14859999999998763
295,0.14599999999995816
296,0.049900000000093314
297,0.019799999999918327
298,0.015600000000063119
299,0.02580000000000382
300,0.03969999999992524
301,0.12420000000008713
302,0.0009999999999763531
303,-0.0704000000000633
304,0.057200000000079854
305,0.07489999999995689
306,0.014000000000010004
307,0.03739999999993415
308,0.10900000000003729
309,0.09710000000006858
310,-0.02430000000003929
311,-0.008100000000013097
312,-0.0030000000000427463
313,0.014800000000036562
314,0.06880000000001019
315,0.07590000000004693
316,0.13899999999989632
317,0.06100000000003547
318,0.10310000000004038
319,0.1089999999999236
320,0.053100000000085856
321,0.018299999999953798
322,-0.03290000000004056
323,-0.04589999999996053
324,-0.23910000000000764
325,-0.2075999999999567
326,-0.28530000000000655
327,-0.10239999999998872
328,0.06099999999992178
329,-0.10859999999991032
330,-0.04200000000003001
331,-0.197400000000016
332,-0.1350999999999658
333,-0.030799999999999272
334,-0.18870000000003984
335,-0.13069999999993342
336,0.03339999999991505
337,-0.18709999999998672
338,-0.06529999999997926
339,0.06820000000004711
340,0.0062999999998964995
341,-0.06599999999991724
342,-0.023000000000024556
343,-0.15760000000000218
344,0.005599999999958527
345,0.036100000000033106
346,0.06150000000002365
347,-0.11840000000006512
348,-0.11329999999998108
349,0.012400000000070577
350,0.024199999999950705
351,0.22540000000003602
352,0.12479999999993652
353,0.11290000000008149
354,0.12369999999998527
355,0.12819999999999254
356,0.12409999999999854
357,0.15599999999994907
358,0.05119999999999436
359,-0.1129999999999427
360,0.09359999999992397
361,0.053100000000085856
362,-0.04930000000001655
363,-0.07979999999997744
364,0.014099999999984902
365,0.04229999999995471
366,0.13060000000007221
367,0.028899999999907777
368,0.20010000000002037
369,0.12540000000001328
370,0.2718999999999596
371,0.19890000000009422
372,0.2740000000000009
373,0.28769999999997253
374,0.2597999999999274
375,0.14460000000008222
376,0.21330000000000382
377,0.15859999999997854
378,0.265700000000038
379,0.22079999999994016
380,0.19190000000003238
381,0.11369999999999436
382,-0.040500000000065484
383,-0.07059999999989941
384,-0.1149000000000342
385,-0.14999999999997726
386,-0.036500000000046384
387,-0.2980999999999767
388,-0.2457000000000562
389,-0.07619999999997162
390,-0.06550000000004275
391,-0.21869999999989886
392,-0.20600000000001728
393,-0.06370000000003984
394,-0.1371000000000322
395,-0.1129999999999427
396,-0.08740000000000236
397,-0.05150000000003274
398,-0.13260000000002492
399,-0.13769999999999527
400,-0.05089999999995598
401,-0.23550000000000182
402,-0.0805000000000291
403,-0.15459999999995944
404,-0.2034999999999627
405,-0.1953000000000884
406,-0.12349999999992178
407,-0.22620000000006257
408,-0.2541999999999689
409,-0.0926000000000613
410,-0.12619999999992615
411,-0.12580000000002656
412,-0.08240000000000691
