id,wd
15675,87.8407
15676,85.449
15677,148.8153
15678,158.999
15679,159.9785
15680,164.0893
15681,169.8582
15682,162.9872
15683,156.0547
15684,148.9647
15685,150.5784
15686,157.2135
15687,152.3455
15688,138.9859
15689,122.215
15690,121.7411
15691,129.3372
15692,124.7794
15693,122.8496
15694,121.1097
15695,117.6634
15696,118.4086
15697,121.0727
15698,125.4984
15699,130.3553
15700,127.4339
15701,122.4148
15702,116.9817
15703,118.8367
15704,120.9993
15705,109.902
15706,110.0613
15707,107.8881
15708,99.9215
15709,110.2607
15710,105.1311
15711,98.7646
15712,97.7591
15713,87.1157
15714,80.1427
15715,86.0098
15716,95.1345
15717,91.788
15718,99.0859
15719,102.9057
15720,98.4765
15721,97.0118
15722,123.581
15723,147.5314
15724,154.5786
15725,141.8124
15726,136.9069
15727,142.8045
15728,87.1387
15729,51.6075
15730,39.4897
15731,47.6677
15732,48.7175
15733,42.2294
15734,56.3943
15735,74.0412
15736,72.4683
15737,89.6343
15738,99.6337
15739,91.7309
15740,115.4415
15741,118.6392
15742,84.1608
15743,54.1922
15744,57.1564
15745,71.0837
15746,97.18
15747,87.7176
15748,59.7214
15749,63.6272
15750,69.1117
15751,93.5791
15752,136.4208
15753,54.5116
15754,27.9327
15755,45.6192
15756,54.0301
15757,61.5084
15758,79.6128
15759,127.5433
15760,147.3079
15761,153.2386
15762,134.2744
15763,120.4888
15764,112.9517
15765,109.7503
15766,105.1166
15767,100.1768
15768,90.6591
15769,87.2944
15770,87.2811
15771,86.6251
15772,87.6581
15773,86.4948
15774,90.0058
15775,89.4898
15776,92.7761
15777,89.8452
15778,91.6985
15779,83.5146
15780,78.3885
15781,88.6889
15782,101.5718
15783,114.4714
15784,116.853
15785,111.9358
15786,100.7505
15787,114.4251
15788,136.4949
15789,138.2953
15790,136.8812
15791,125.9089
15792,132.0777
15793,129.8056
15794,127.642
15795,125.5417
15796,95.1343
15797,84.2093
15798,87.2986
15799,100.0211
15800,101.1359
15801,107.1321
15802,103.8408
15803,111.0179
15804,120.1382
15805,117.9758
15806,116.5458
15807,108.4911
15808,105.2369
15809,120.3406
15810,134.6744
15811,134.3255
15812,107.9498
15813,97.3723
15814,116.1001
15815,129.0789
15816,143.35299999999998
15817,143.9241
15818,133.6533
15819,126.1179
15820,119.7662
15821,114.7318
15822,99.398
15823,105.7486
15824,111.9128
15825,106.8372
15826,107.299
15827,96.401
15828,82.7245
15829,95.3083
15830,80.5115
15831,82.9919
15832,58.7842
15833,67.6613
15834,69.2606
15835,67.2621
15836,65.435
15837,71.9626
15838,74.6728
15839,78.3193
15840,78.2578
15841,86.9606
15842,96.9035
15843,112.9069
15844,119.1566
15845,119.7441
15846,103.6661
15847,98.1959
15848,96.5419
15849,101.1391
15850,106.809
15851,95.494
15852,92.4881
15853,79.3931
15854,65.5563
15855,72.3048
15856,87.0153
15857,79.8788
15858,65.8001
15859,61.6571
15860,71.6739
15861,82.2828
15862,75.2903
15863,67.8741
15864,72.8884
15865,74.7732
15866,69.9038
15867,71.92399999999999
15868,71.6812
15869,60.6986
15870,45.7116
15871,51.4946
15872,54.6663
15873,56.1291
15874,56.3319
15875,58.3967
15876,63.374
15877,77.59899999999999
15878,107.0454
15879,90.7085
15880,85.2518
15881,85.2438
15882,108.2565
15883,106.3311
15884,111.1739
15885,120.5768
15886,109.8229
15887,110.7684
15888,118.0685
15889,116.9515
15890,105.2067
15891,91.3497
15892,106.5803
15893,101.3825
15894,92.8077
15895,97.0887
15896,90.4369
15897,97.6169
15898,99.0736
15899,103.9265
15900,107.2073
15901,98.1833
15902,85.0382
15903,74.47800000000001
15904,68.3163
15905,67.2061
15906,70.4774
15907,72.1087
15908,68.2844
15909,63.2208
15910,63.0718
15911,60.1787
15912,54.0886
15913,62.3158
15914,66.837
15915,79.0858
15916,95.0613
15917,99.6276
15918,113.5944
15919,105.1357
15920,89.2251
15921,70.4198
15922,69.0147
15923,81.7817
15924,76.6483
15925,74.1884
15926,54.5209
15927,60.5344
15928,87.4087
15929,93.1602
15930,86.3498
15931,84.3194
15932,75.9859
15933,76.9551
15934,72.9198
15935,83.3243
15936,85.12700000000001
15937,99.8914
15938,101.9224
15939,94.1803
15940,96.151
15941,102.033
15942,121.9344
15943,117.1773
15944,111.9345
15945,104.3262
15946,101.7857
15947,99.3371
15948,115.2423
15949,112.4261
15950,119.6092
15951,129.4216
15952,131.7497
15953,130.2285
15954,132.7873
15955,132.2881
15956,124.5972
15957,123.6617
15958,109.1023
15959,115.78
15960,118.4696
15961,122.7493
15962,119.454
15963,124.7274
15964,109.6534
15965,119.055
15966,113.6525
15967,111.0438
15968,106.0883
15969,105.2352
15970,97.1906
15971,90.8272
15972,103.2039
15973,103.0579
15974,107.875
15975,114.3004
15976,111.9425
15977,109.9496
15978,102.2458
15979,106.2585
15980,105.2504
15981,109.8935
15982,115.9198
15983,119.2274
15984,115.1247
15985,115.1825
15986,114.8743
15987,116.9473
15988,115.8124
15989,114.6208
15990,111.3346
15991,107.858
15992,105.5061
15993,101.86
15994,100.1244
15995,103.3867
15996,107.4636
15997,98.4851
15998,96.8632
15999,97.2526
16000,105.472
16001,99.1928
16002,98.9092
16003,101.6508
16004,103.6622
16005,97.7725
16006,97.3165
16007,97.1611
16008,95.4678
16009,97.3493
16010,100.0815
16011,96.4941
16012,94.1578
16013,101.5531
16014,98.2969
16015,83.6778
16016,108.9163
16017,133.4611
16018,132.6952
16019,137.3092
16020,141.1406
16021,136.4413
16022,135.8494
16023,138.4288
16024,138.3564
16025,136.9339
16026,141.2615
16027,138.7371
16028,131.78
16029,124.6181
16030,113.3529
16031,112.4937
16032,111.1196
16033,109.4971
16034,104.5468
16035,97.1839
16036,105.0203
16037,106.5098
16038,105.8709
16039,115.5852
16040,122.4271
16041,128.1467
16042,135.7822
16043,139.6379
16044,140.2978
16045,133.5638
16046,126.5921
16047,123.9666
16048,130.8604
16049,113.2817
16050,112.8766
16051,112.5081
16052,113.2039
16053,127.4091
16054,129.2724
16055,118.8935
16056,109.2863
16057,118.9909
16058,119.7803
16059,120.8086
16060,130.4633
16061,132.5554
16062,117.0573
16063,110.7489
16064,120.8356
16065,116.767
16066,119.618
16067,112.0636
16068,117.5822
16069,117.6974
16070,117.76
16071,117.515
16072,127.0174
16073,130.2994
16074,136.4765
16075,136.7306
16076,125.2032
16077,126.6449
16078,127.7586
16079,126.0698
16080,123.8976
16081,123.4328
16082,127.7484
16083,114.8371
16084,115.6266
16085,115.4523
16086,122.0632
16087,120.4639
16088,119.372
16089,116.2926
16090,115.5724
16091,115.3618
16092,111.8814
16093,110.8846
16094,121.3366
16095,123.5138
16096,122.5845
16097,118.0181
16098,114.352
16099,113.9018
16100,113.2065
16101,112.7892
16102,104.9467
16103,109.3708
16104,106.4304
16105,107.1561
16106,106.1854
16107,108.9582
16108,113.9049
16109,110.167
16110,112.5967
16111,107.6353
16112,109.6994
16113,111.0679
16114,113.7781
16115,111.2921
16116,108.7838
16117,112.6748
16118,109.9804
16119,111.7045
16120,112.4662
16121,115.3019
16122,112.6545
16123,108.4576
16124,108.3729
16125,111.6719
16126,109.4706
16127,108.0163
16128,115.4869
16129,120.4484
16130,118.4062
16131,111.8375
16132,115.7991
16133,111.4027
16134,99.7363
16135,105.3762
16136,100.2766
16137,105.9791
16138,97.5562
16139,107.5916
16140,95.3968
16141,86.4234
16142,99.0098
16143,98.1327
16144,99.1083
16145,99.2963
16146,107.3922
16147,111.5351
16148,113.7983
16149,107.5548
16150,101.4034
16151,92.8746
16152,100.5493
16153,102.6916
16154,109.5471
16155,108.1848
16156,108.0624
16157,102.2525
16158,98.9324
16159,98.5164
16160,94.6715
16161,100.4297
16162,105.8248
16163,111.1786
16164,102.0536
16165,94.6263
16166,96.1902
16167,94.8461
16168,98.3444
16169,100.6833
16170,101.8687
16171,106.6853
16172,104.8131
16173,113.2748
16174,113.6969
16175,114.9644
16176,116.3006
16177,115.7882
16178,116.5988
16179,120.8153
16180,117.4629
16181,117.0293
16182,106.1882
16183,103.5331
16184,104.3671
16185,105.3137
16186,104.7614
16187,107.6823
16188,108.0054
16189,118.1782
16190,121.0057
16191,118.3809
16192,115.9425
16193,112.2703
16194,108.2494
16195,112.0584
16196,108.5379
16197,110.7841
16198,111.4182
16199,110.3707
16200,111.4412
16201,118.1039
16202,115.4495
16203,107.0202
16204,105.812
16205,99.5261
16206,93.5212
16207,98.5714
16208,99.9315
16209,95.018
16210,91.0915
16211,94.4832
16212,90.01700000000001
16213,103.2263
16214,105.9337
16215,115.3576
16216,126.3497
16217,108.6593
16218,94.2714
16219,79.2512
16220,75.8238
16221,76.2745
16222,85.2409
16223,90.8645
16224,87.7284
16225,92.8222
16226,90.929
16227,83.0575
16228,82.4604
16229,87.7301
16230,87.991
16231,89.6711
16232,89.3378
16233,86.6218
16234,85.0092
16235,97.8352
16236,113.5556
16237,107.1718
16238,101.6166
16239,103.5229
16240,91.7686
16241,98.987
16242,96.2755
16243,103.3146
16244,106.426
16245,103.1984
16246,119.4103
16247,104.2894
16248,111.1089
16249,115.3479
16250,98.6365
16251,112.7829
16252,106.6594
16253,100.6785
16254,99.245
16255,109.4136
16256,114.4771
16257,111.3008
16258,110.62
16259,113.668
16260,108.7856
16261,104.9134
16262,108.8093
16263,107.0991
16264,105.5648
16265,107.862
16266,105.7795
16267,110.0502
16268,110.1352
16269,108.8148
16270,109.5053
16271,107.8728
16272,110.1658
16273,108.3115
16274,105.0922
16275,104.4531
16276,106.2949
16277,105.5742
16278,107.6605
16279,105.3856
16280,101.372
16281,100.1692
16282,101.0638
16283,95.4386
16284,106.177
16285,103.1434
16286,92.6335
16287,92.2962
16288,95.3784
16289,98.6245
16290,108.0053
16291,109.0895
16292,106.5483
16293,106.7533
16294,104.1817
16295,98.0951
16296,104.5587
16297,106.5655
16298,110.2772
16299,111.8857
16300,110.5193
16301,106.4255
16302,111.1125
16303,118.7394
16304,129.3246
16305,123.5044
16306,113.7587
16307,117.6815
16308,123.0504
16309,107.9379
16310,118.3697
16311,107.1163
16312,101.9643
16313,109.1034
16314,106.9623
16315,103.1253
16316,87.2071
16317,92.4131
16318,81.9988
16319,93.6109
16320,110.2448
16321,129.7913
16322,106.3527
16323,102.2408
16324,117.5148
16325,114.5781
16326,122.8597
16327,109.2955
16328,81.8402
16329,79.1571
16330,51.6849
16331,53.1889
16332,51.8133
16333,44.6846
16334,51.1199
16335,54.8095
16336,66.5466
16337,89.3123
16338,115.0601
16339,124.8571
16340,122.3524
16341,107.413
16342,104.4186
16343,111.6665
16344,123.1017
16345,129.4831
16346,124.3721
16347,109.4606
16348,103.6231
16349,107.4742
16350,105.9015
16351,106.6811
16352,108.998
16353,105.3853
16354,113.8644
16355,123.1676
16356,128.1975
16357,140.5463
16358,137.6061
16359,132.7153
16360,120.8052
16361,96.6735
16362,98.7387
16363,108.1236
16364,97.2444
16365,89.6695
16366,79.2304
16367,77.7972
16368,76.6197
16369,71.5465
16370,59.4069
16371,74.5499
16372,68.4671
16373,74.8844
16374,78.5354
16375,83.4742
16376,79.6244
16377,85.1706
16378,92.8284
16379,93.9375
16380,93.629
16381,87.3038
16382,81.3515
16383,101.9704
16384,95.4016
16385,103.7912
16386,99.6056
16387,97.2841
16388,93.3756
16389,84.2252
16390,102.7525
16391,96.2767
16392,89.4628
16393,71.5274
16394,65.8539
16395,90.673
16396,117.571
16397,112.8463
16398,120.3191
16399,119.8171
16400,116.0391
16401,110.8317
16402,109.1095
16403,114.0594
16404,115.0458
16405,118.2179
16406,117.9847
16407,118.6013
16408,108.8261
16409,110.4527
16410,111.4317
16411,114.3327
16412,113.7621
16413,107.3882
16414,109.6702
16415,110.1703
16416,104.5427
16417,102.3807
16418,107.6521
16419,108.037
16420,107.5079
16421,107.7986
16422,106.0292
16423,99.7363
16424,92.6606
16425,95.3695
16426,93.4316
16427,92.9855
16428,99.6041
16429,99.9529
16430,100.9034
16431,104.9934
16432,109.5583
16433,100.5852
16434,112.954
16435,108.9214
16436,108.4104
16437,112.7267
16438,108.9764
16439,110.0472
16440,103.8299
16441,101.859
16442,103.6342
16443,97.8481
16444,93.4707
16445,100.4307
16446,116.5987
16447,130.4886
16448,137.7383
16449,125.5579
16450,110.5217
16451,103.0271
16452,102.5758
16453,106.8259
16454,100.6124
16455,96.6599
16456,98.2018
16457,101.1959
16458,80.9953
16459,76.1146
16460,96.3644
16461,86.96799999999999
16462,97.2414
16463,118.9897
16464,90.5987
16465,99.4552
16466,105.1602
16467,135.0997
16468,118.1484
16469,87.6236
16470,71.9308
16471,48.7805
16472,28.208
16473,51.9866
16474,332.1885
16475,269.731
16476,248.6883
16477,232.4965
16478,216.1537
16479,197.2306
16480,158.3465
16481,109.1208
16482,94.4073
16483,82.4871
16484,109.4258
16485,126.3411
16486,117.8776
16487,134.5877
16488,102.1168
16489,126.1344
16490,128.3246
16491,46.7778
16492,82.01899999999999
16493,164.2914
16494,90.283
16495,122.5081
16496,119.547
16497,127.1803
16498,138.6695
16499,141.8981
16500,144.8078
16501,115.0944
16502,91.4125
16503,79.5901
16504,79.2652
16505,49.0928
16506,68.6671
16507,83.8079
16508,86.008
16509,82.4966
16510,86.7836
16511,89.5178
16512,107.2356
16513,112.1823
16514,118.763
16515,141.9213
16516,142.1483
16517,125.9122
16518,102.5339
16519,86.0826
16520,94.4261
16521,94.1562
16522,97.4776
16523,90.674
16524,89.5483
16525,88.3655
16526,91.6553
16527,93.2938
16528,93.4077
16529,105.2648
16530,104.7959
16531,112.8283
16532,115.3577
16533,116.5195
16534,112.7426
16535,124.7051
16536,114.0102
16537,121.3257
16538,126.5809
16539,116.7162
16540,118.1959
16541,113.303
16542,105.103
16543,107.5198
16544,105.9015
16545,95.9522
16546,106.1598
16547,105.6516
16548,105.0309
16549,97.1373
16550,100.048
16551,96.9557
16552,99.6623
16553,105.4904
16554,102.4881
16555,116.726
16556,117.6168
16557,109.999
16558,107.9978
16559,99.8762
16560,102.7853
16561,107.4654
16562,111.7524
16563,107.9426
16564,112.1509
16565,114.449
16566,115.8777
16567,113.2435
16568,114.9909
16569,110.8609
16570,107.1813
16571,105.3727
16572,108.1604
16573,112.2381
16574,111.4994
16575,107.8903
16576,105.0748
16577,104.714
16578,108.7681
16579,105.7109
16580,95.8769
16581,104.7063
16582,109.65
16583,117.6929
16584,99.4612
16585,93.4794
16586,92.1859
16587,94.7127
16588,107.6654
16589,91.2783
16590,93.9473
16591,94.7356
16592,96.0928
16593,100.2249
16594,98.1394
16595,91.0642
16596,88.1434
16597,88.8897
16598,82.92399999999999
16599,79.2038
16600,81.9797
16601,82.0309
16602,78.4521
16603,77.626
16604,74.5952
16605,74.628
16606,75.0201
16607,77.6187
16608,83.3916
16609,91.0084
16610,86.9143
16611,81.1184
16612,75.3459
16613,80.2169
16614,81.954
16615,88.8416
16616,92.4533
16617,94.6742
16618,87.1082
16619,74.3481
16620,71.054
16621,69.0616
16622,36.0082
16623,346.6748
16624,58.6707
16625,114.887
16626,312.222
16627,287.1589
16628,295.2875
16629,0.8891
16630,13.9913
16631,320.8913
16632,304.2954
16633,296.243
16634,310.7094
16635,315.2786
16636,325.6952
16637,326.0777
16638,319.2983
16639,308.0716
16640,316.9791
16641,309.47
16642,304.3153
16643,313.1296
16644,308.6624
16645,313.1649
16646,323.54900000000004
16647,317.6343
16648,318.6996
16649,312.545
16650,297.0348
16651,312.8058
16652,34.7525
16653,55.3438
16654,48.7789
16655,61.1097
16656,76.0499
16657,83.3171
16658,100.0473
16659,97.1289
16660,84.9786
16661,115.7698
16662,112.9746
16663,114.3146
16664,97.6134
16665,97.8923
16666,99.3537
16667,95.8675
16668,99.1185
16669,90.717
16670,90.8073
16671,93.172
16672,98.3047
16673,89.0932
16674,100.3795
16675,104.8001
16676,108.4326
16677,107.0211
16678,110.3393
16679,106.1059
16680,123.5527
16681,129.7732
16682,133.1229
16683,115.8955
16684,111.4578
16685,133.6995
16686,123.8555
16687,122.3766
16688,113.7244
16689,110.7449
16690,116.9228
16691,112.4353
16692,115.7565
16693,107.4947
16694,111.3871
16695,116.9585
16696,111.8213
16697,102.7844
16698,113.4816
16699,117.7538
16700,119.5081
16701,118.3119
16702,108.7907
16703,109.4883
16704,111.6782
16705,112.7402
16706,118.4574
16707,113.8917
16708,103.6396
16709,98.2618
16710,99.9065
16711,104.4485
16712,99.6934
16713,90.9179
16714,90.6391
16715,91.4706
16716,108.8444
16717,110.44
16718,102.6069
16719,98.6147
16720,108.2672
16721,105.544
16722,103.6589
16723,102.0876
16724,112.7831
16725,112.9881
16726,104.812
16727,99.8346
16728,91.0211
16729,89.4816
16730,92.4876
16731,92.2582
16732,84.9607
16733,74.6247
16734,76.2426
16735,143.7008
16736,111.5782
16737,89.0926
16738,93.853
16739,122.0231
16740,114.4219
16741,104.6145
16742,105.4995
16743,104.3088
16744,103.5874
16745,104.6127
16746,106.6652
16747,97.4805
16748,47.3426
16749,23.0187
16750,18.8084
16751,76.1755
16752,125.3692
16753,95.3695
16754,80.8908
16755,95.6006
16756,105.9119
16757,111.0808
16758,119.171
16759,117.1603
16760,110.9767
16761,107.0784
16762,110.6848
16763,100.2158
16764,96.9037
16765,94.4302
16766,96.1685
16767,93.9187
16768,85.0481
16769,99.2364
16770,110.3688
16771,118.7597
16772,114.0417
16773,112.54
16774,100.4437
16775,84.9028
16776,100.3867
16777,110.9612
16778,107.1481
16779,95.7782
16780,96.5633
16781,111.0752
16782,118.4446
16783,120.5678
16784,133.3255
16785,131.1897
16786,117.8729
16787,96.3323
16788,90.3552
16789,91.0408
16790,81.8581
16791,78.8878
16792,73.2538
16793,83.9918
16794,82.6654
16795,83.6368
16796,80.3869
16797,83.3416
16798,86.9039
16799,96.7548
16800,113.01
16801,90.349
16802,76.3448
16803,67.0463
16804,69.9412
16805,76.8675
16806,77.5162
16807,85.6783
16808,83.5371
16809,87.346
16810,93.3734
16811,103.3438
16812,101.7562
16813,96.9556
16814,98.9011
16815,81.4078
16816,86.5761
16817,90.1035
16818,96.823
16819,119.5267
16820,116.7436
16821,107.1455
16822,100.041
16823,116.6541
16824,110.4801
16825,106.9846
16826,106.7794
16827,114.4703
16828,111.003
16829,113.728
16830,109.9984
16831,111.0809
16832,115.0758
16833,105.5492
16834,119.3554
16835,106.7979
16836,109.9058
16837,106.9986
16838,116.8034
16839,96.3782
16840,97.9074
16841,114.6173
16842,117.0071
16843,112.3629
16844,117.1537
16845,117.6631
16846,114.7381
16847,112.7547
16848,121.667
16849,114.5167
16850,114.8522
16851,112.3246
16852,105.9267
16853,98.7676
16854,96.2337
16855,94.0268
16856,92.2207
16857,91.2462
16858,89.1101
16859,83.8334
16860,85.1513
16861,87.0564
16862,87.081
16863,85.3527
16864,84.4997
16865,83.1816
16866,83.2781
16867,82.5283
16868,84.7804
16869,83.8143
16870,83.5965
16871,79.9757
16872,83.1248
16873,81.375
16874,80.3273
16875,79.6155
16876,81.5355
16877,84.3586
16878,92.49
16879,102.3426
16880,100.3045
16881,91.1405
16882,90.5237
16883,90.961
16884,87.6431
16885,85.2424
16886,79.782
16887,81.5437
16888,77.96600000000001
16889,75.9968
16890,78.6796
16891,84.0106
16892,85.5607
16893,84.18700000000001
16894,86.1104
16895,79.533
16896,78.0599
16897,72.8065
16898,79.1966
16899,85.70299999999999
16900,88.2599
16901,84.9495
16902,81.852
16903,79.3217
16904,77.1428
16905,75.3661
16906,74.3836
16907,76.0689
16908,72.5069
16909,69.8454
16910,67.9045
16911,78.5391
16912,79.5185
16913,86.2522
16914,80.4383
16915,75.4546
16916,70.9253
16917,57.0089
16918,75.8263
16919,75.2759
16920,74.7975
16921,77.4902
16922,80.6037
16923,85.9363
16924,83.9982
16925,80.4565
16926,77.5761
16927,76.9004
16928,78.6776
16929,78.6863
16930,79.9483
16931,80.736
16932,77.5163
16933,76.1591
16934,76.5833
16935,79.1596
16936,83.1678
16937,81.4951
16938,82.0526
16939,82.9775
16940,72.8891
16941,73.1306
16942,81.712
16943,83.7404
16944,91.6187
16945,91.0917
16946,93.4768
16947,99.0159
16948,84.6721
16949,93.8656
16950,91.1738
16951,86.7001
16952,83.4866
16953,93.2539
16954,90.782
16955,91.0179
16956,83.059
16957,69.0445
16958,91.0903
16959,88.1891
16960,78.7008
16961,105.5357
16962,110.7633
16963,113.7861
16964,113.5239
16965,124.2992
16966,121.7467
16967,126.2648
16968,128.2653
16969,125.355
16970,120.6959
16971,125.7297
16972,123.6503
16973,122.6306
16974,114.9557
16975,123.3636
16976,121.673
16977,121.7533
16978,122.519
16979,122.0858
16980,120.6369
16981,116.954
16982,119.9303
16983,119.7446
16984,123.3272
16985,121.1251
16986,115.2664
16987,118.0693
16988,114.997
16989,116.9709
16990,115.3226
16991,113.7029
16992,117.3513
16993,115.2611
16994,115.8109
16995,113.6747
16996,115.4175
16997,119.5058
16998,118.8955
16999,118.2487
17000,118.1668
17001,112.9349
17002,113.3552
17003,113.0442
17004,109.7789
17005,101.7261
17006,107.0247
17007,99.8309
17008,101.0189
17009,104.3997
17010,105.5062
17011,105.2254
17012,105.4096
17013,107.8961
17014,104.3185
17015,110.3261
17016,103.4489
17017,102.6445
17018,103.8186
17019,99.0343
17020,100.1688
17021,101.5799
17022,101.2582
17023,101.0726
17024,101.8531
17025,95.4875
17026,90.9806
17027,83.8638
17028,78.9858
17029,88.0116
17030,84.3788
17031,101.625
17032,96.1132
17033,82.2177
17034,87.1069
17035,87.7877
17036,85.2753
17037,88.6099
17038,100.2339
17039,103.6791
17040,115.4744
17041,108.6169
17042,123.7089
17043,107.9643
17044,104.8528
17045,102.9131
17046,104.4161
17047,95.6244
17048,96.0418
17049,92.4853
17050,89.3305
17051,91.591
17052,85.0146
17053,92.4442
17054,86.2684
17055,83.6847
17056,78.4153
17057,93.6688
17058,87.4966
17059,77.3056
17060,79.5682
17061,81.2453
17062,79.6522
17063,83.6372
17064,79.3858
17065,85.6579
17066,84.8288
17067,82.93799999999999
17068,83.1801
17069,82.5677
17070,78.9296
17071,95.2847
17072,104.7687
17073,104.018
17074,104.6372
17075,104.3649
17076,93.4583
17077,87.8932
17078,87.307
17079,93.3003
17080,95.4931
17081,97.8039
17082,88.9557
17083,84.5704
17084,101.6334
17085,102.3373
17086,95.9034
17087,94.2456
17088,84.2678
17089,94.5164
17090,96.5607
17091,94.3355
17092,90.5752
17093,89.9535
17094,100.7049
17095,89.0408
17096,89.959
17097,105.189
17098,101.5022
17099,117.1005
17100,100.6038
17101,84.5639
17102,101.0698
17103,93.3467
17104,89.9638
17105,113.438
17106,107.0692
17107,124.6268
17108,131.7556
17109,127.1725
17110,121.3774
17111,126.9535
17112,123.1047
17113,124.5314
17114,132.9977
17115,129.1582
17116,121.2235
17117,120.492
17118,121.1756
17119,123.4492
17120,119.8908
17121,120.4322
17122,121.4066
17123,118.2833
17124,116.1616
17125,114.2387
17126,111.7943
17127,112.5013
17128,106.8924
17129,111.7654
17130,115.9546
17131,114.3406
17132,115.821
17133,116.4247
17134,117.1539
17135,116.7945
17136,113.5087
17137,112.894
17138,113.6791
17139,111.6929
17140,110.1967
17141,108.7015
17142,107.084
17143,109.7352
17144,111.709
17145,111.1116
17146,108.167
17147,99.1925
17148,98.3911
17149,101.0102
17150,101.0303
17151,102.766
17152,96.9015
17153,98.2669
17154,98.019
17155,104.1421
17156,99.4284
17157,103.8202
17158,106.1467
17159,102.9082
17160,104.4663
17161,108.0024
17162,105.5293
17163,102.2143
17164,103.3213
17165,98.1696
17166,93.8976
17167,93.0438
17168,95.6756
17169,96.141
17170,93.9461
17171,95.5181
17172,96.8814
17173,94.6605
17174,91.9379
17175,91.6454
17176,87.5344
17177,82.9837
17178,81.0623
17179,82.5772
17180,89.4955
17181,92.3142
17182,98.5061
17183,96.2887
17184,98.6822
17185,105.95
17186,101.7657
17187,100.434
17188,94.7742
17189,94.9111
17190,86.5184
17191,82.7253
17192,78.9107
17193,79.4233
17194,82.2096
17195,75.8169
17196,81.8895
17197,87.7214
17198,86.3763
17199,84.62700000000001
17200,80.7397
17201,76.5728
17202,85.899
17203,87.58200000000001
17204,86.2875
17205,78.6621
17206,83.2595
17207,92.4507
17208,104.2064
17209,102.0988
17210,104.7454
17211,103.4444
17212,105.0427
17213,96.9516
17214,97.0909
17215,96.22
17216,113.4851
17217,132.3361
17218,133.8192
17219,125.7449
17220,117.9972
17221,113.6663
17222,100.7604
17223,96.9831
17224,100.5784
17225,99.4132
17226,95.7422
17227,97.92
17228,96.8793
17229,86.5223
17230,86.0301
17231,85.5067
17232,84.5379
17233,88.7121
17234,88.5946
17235,92.6281
17236,94.3369
17237,96.0626
17238,100.5897
17239,91.4697
17240,87.3718
17241,91.5204
17242,96.4969
17243,94.4476
17244,108.5519
17245,110.7873
17246,98.0621
17247,93.8385
17248,95.6197
17249,90.9681
17250,88.3352
17251,98.3295
17252,104.9159
17253,102.0526
17254,107.0746
17255,107.161
17256,100.8846
17257,125.2811
17258,127.5708
17259,126.7507
17260,125.6367
17261,125.4527
17262,117.6071
17263,114.8421
17264,123.382
17265,116.3294
17266,118.1804
17267,118.5504
17268,117.8807
17269,118.9667
17270,118.4102
17271,116.2629
17272,116.7835
17273,110.9804
17274,117.8446
17275,117.388
17276,117.9595
17277,112.8313
17278,117.375
17279,117.0159
17280,116.0537
17281,114.4581
17282,119.4716
17283,113.0884
17284,117.7238
17285,115.5208
17286,118.3579
17287,112.6029
17288,105.9236
17289,105.9691
17290,104.721
17291,104.3621
17292,100.1982
17293,104.3338
17294,104.8343
17295,100.7144
17296,108.0555
17297,100.5426
17298,94.5161
17299,95.2325
17300,104.8892
17301,97.855
17302,100.545
17303,105.864
17304,110.5148
17305,111.8232
17306,111.1247
17307,121.5809
17308,117.4349
17309,115.8373
17310,113.4543
17311,115.6512
17312,122.005
17313,121.6874
17314,125.9744
17315,124.955
17316,122.5268
17317,113.1003
17318,99.5734
17319,101.8797
17320,100.4794
17321,106.993
17322,100.0984
17323,102.1111
17324,103.6495
17325,117.7085
17326,123.594
17327,123.0641
17328,123.527
17329,106.8475
17330,107.0435
17331,123.2494
17332,142.4526
17333,126.5827
17334,111.0656
17335,105.2667
17336,103.3356
17337,105.5465
17338,122.7352
17339,144.71
17340,150.9475
17341,139.0279
17342,120.0524
17343,101.1176
17344,110.4936
17345,102.125
17346,90.4277
17347,93.9989
17348,95.3408
17349,100.4541
17350,82.3928
17351,84.6903
17352,75.1028
17353,81.8645
17354,75.745
17355,85.0479
17356,90.6358
17357,98.6975
17358,95.0352
17359,96.6075
17360,106.8102
17361,119.4194
17362,112.428
17363,103.9556
17364,111.3349
17365,104.9308
17366,104.0087
17367,118.9833
17368,114.3934
17369,113.1726
17370,110.3269
17371,107.7244
17372,120.5628
17373,111.0609
17374,102.327
17375,106.7856
17376,113.0449
17377,119.9766
17378,128.314
17379,115.6071
17380,120.9627
17381,122.7353
17382,116.6786
17383,112.6323
17384,113.5014
17385,118.3828
17386,122.8898
17387,129.43200000000002
17388,127.7975
17389,134.1579
17390,131.1322
17391,128.9673
17392,119.5089
17393,122.3
17394,116.2144
17395,112.4622
17396,118.3418
17397,112.6462
17398,117.5294
17399,112.1535
17400,113.0486
17401,118.0721
17402,126.3241
17403,131.0501
17404,129.5957
17405,114.5913
17406,127.3244
17407,136.8706
17408,124.5388
17409,113.7924
17410,120.7427
17411,120.368
17412,118.3226
17413,118.0609
17414,115.4707
17415,117.9246
17416,117.9347
17417,113.8016
17418,112.9166
17419,124.0214
17420,123.8354
17421,126.9396
17422,121.9044
17423,124.7704
17424,130.0573
17425,126.4315
17426,127.5146
17427,125.8646
17428,125.7484
17429,116.7808
17430,125.0777
17431,131.9722
17432,124.0137
17433,116.605
17434,107.2554
17435,93.639
17436,94.3774
